Name,Net cash flow / Change in cash,Average Payables,Average Receivables,currentRatio,SG&A to Revenue,daysOfPayablesOutstanding,daysOfInventoryOutstanding,eBITperRevenue,Intangibles to Total Assets,Debt to Assets,Debt to Equity,Payout Ratio,ROE,R&D to Revenue,PE ratio,returnOnAssets,Dividend Yield,cluster
"Chico's FAS, Inc.",-0.020347811763364025,-0.20355301532701547,-0.13524046301542306,0.06374361260655839,-0.052846122532609584,-0.054433112359894835,-0.050051158083818034,0.07303343650819306,-0.535911539769139,-0.7965796327200845,-0.05522869234534277,0.07902002228262693,-0.0465768418299529,-0.06336238125970449,-0.15900693786137413,-0.03823399451833023,0.2615023334016913,12
Starbucks Corporation,8.901727688582534,0.0966548344846488,-0.05731570075822224,0.25130935031014,-0.12095753146040948,-0.05479957736913458,-0.04941167414097691,0.10320300550168224,-0.252246012471451,0.13743981334220498,0.2025855015793191,0.05866518103303424,1.4478016689566473,-0.06336238125970449,-0.08213781107386976,-0.008021748694031836,0.02993841608207865,14
Las Vegas Sands Corp.,3.1257520519565563,-0.1836739695734672,-0.06840508969472828,-0.04976480430631032,-0.10612905250618496,-0.057901991506038336,-0.04884509215493832,0.10232320238848752,-1.0665842800675829,0.5387517999322884,0.009621249422914736,0.40295278159757386,0.06243483764675663,-0.06336238125970449,-0.08277388472673264,-0.041572774140367134,0.6662833542281007,18
"The Home Depot, Inc.",1.280510512123792,2.2314852146945894,0.06317237903505116,-0.4608867533687734,-0.09110691804322993,-0.05264895939482262,-0.049609947218143366,0.08698208038401217,-0.8575446068743636,0.7536589291147622,0.5428948013090784,0.11740343721043033,2.2825104637672244,-0.06336238125970449,0.0818853793069591,-0.00904564111145649,-0.06669849429539754,7
Melco Resorts & Entertainment Limited,-0.0018172081641960151,-0.2321513158714686,-0.11387841240759088,-0.6339178767115609,-0.11323897618386353,-0.05843053880957098,-0.04894719988409835,0.0825380589659688,-0.5551135139246747,0.4198973266311061,0.007540589148627536,0.2825684347785541,-0.04202461722504965,-0.06336238125970449,0.02621471656451252,-0.05115878141074864,0.1958621678622736,11
"H&R Block, Inc.",0.7305475018454846,-0.1628156502075284,-0.11981255624730393,0.28176282801847063,-0.08159013304275746,-0.0519390756436977,-0.04899179586127325,0.102322738777864,0.1448857257453121,0.38084921429954266,0.06431381545091175,0.025515868140840375,0.5188255681684278,-0.06336238125970449,-0.1952840890890044,0.010423153840154258,0.2487389678801379,1
"The Interpublic Group of Companies, Inc.",-0.2171489348822304,2.0358216886974283,0.5306013366975926,-0.5730109212948998,-0.1353433692518213,0.002511523095485801,-0.033552858519563716,0.07870080312115554,0.5874039483297053,-0.29522467220022874,-0.008120990520968102,0.13833984535286856,-0.004398265180982143,-0.06336238125970449,-0.14474541824224424,0.04740199303178077,0.35813924377916745,7
The New York Times Company,0.037834160887433764,-0.20547853770508828,-0.11308839935575915,-0.3508389589227605,-0.007364743053607532,-0.053341399421293824,-0.047156243686551136,0.08078916730690433,-0.8021207269254308,-0.6475127513375463,-0.05072437025854997,-0.04252745832208385,-0.05991123425670487,-0.06336238125970449,0.10242831332859588,-0.03896110652490716,-0.25267896332374784,12
"Grupo Televisa, S.A.B.",-0.5293837232804516,0.14249784748214467,0.011295240165633392,-1.2175172495221147,-0.07246065905974611,-0.039006939175038266,-0.04392527545035422,0.09746093213725572,-0.19813135803312287,0.2799511722165245,-0.011259778182023427,-0.14023069632012888,-0.08154437242336897,-0.06336238125970449,1.4464130290867028,-0.05902346229821335,-0.3766659426759814,11
Sealed Air Corporation,-0.5040285517838111,0.014440347679410156,-0.07556709054945149,-0.5474023150401671,-0.09434373154629758,-0.04462548215066695,-0.0473780176002252,0.08661918848272428,0.6903963551639428,0.9842423077734108,-0.3811028046978157,0.14241081360278712,-0.3317152998255737,-0.06336238125970449,0.0944137853025238,-0.034657790567615136,-0.0484651149788926,3
"Macy's, Inc.",0.20862135878488272,1.4672207358729523,-0.09113210702078108,-0.24840453390383035,-0.040756485773288484,-0.041654152833811686,-0.0497191845549756,0.07482128072634235,-0.1034307127660486,-0.12022072350256445,-0.025474926836679145,0.005742593784093152,0.0012416591082785185,-0.06336238125970449,-0.2680494183326265,-0.03522167334822582,0.7884469956486838,7
"Tesla, Inc.",0.3968829087683289,0.7629658798198328,-0.06225578678967186,-0.6948248321282221,-0.10352853567466053,-0.04489190874460651,-0.04904264039907237,0.06017407031027746,-1.029053148763581,0.17107249403654448,0.02008279633857646,-0.16523807271248564,-0.18846122287835312,-0.028008602071896226,-0.33652087625845195,-0.06869850369184917,-0.38395929440258336,18
"Tapestry, Inc.",-2.0780281148830686,-0.16457170297749316,-0.1062286279595122,0.5246985251917443,0.009427956060598205,-0.05504589352595584,-0.048832832478993636,0.08163136780290113,1.0216304093469355,-0.2932295131759882,-0.04264765479257668,0.4006265140261918,-0.05922638630729466,-0.06336238125970449,0.16275503520999854,-0.03587459025209082,0.1484553816393607,1
LKQ Corporation,0.03587376945181791,0.05654024844808595,-0.02653011171192348,0.5814527336481785,-0.061975596515620936,-0.051974060954013,-0.047834924850187865,0.0739294866794106,0.9535506827954904,0.10181197362362528,-0.029445331434735725,-0.16523807271248564,-0.06812940964962756,-0.06336238125970449,-0.1059015227448262,-0.04307151521514814,-0.38395929440258336,1
Lululemon Athletica Inc.,0.3175943867015857,-0.2357329474044681,-0.13382635410622987,2.1276588518393282,-0.04565320363690367,-0.0582289940638525,-0.0498860961063692,0.09177580003124698,-1.0268711062459066,-0.9764289676194756,-0.058610169774005474,-0.16523807271248564,-0.04331374277688066,-0.06336238125970449,0.29332973131357565,-0.03692816071060024,-0.38395929440258336,12
"Under Armour, Inc.",0.30660539047438445,-0.04931637848561304,-0.07233168033730666,0.09419709031488904,-0.02382546129570377,-0.049415215785350665,-0.04718533073625679,0.06110764327097563,-0.4756871662813221,-0.4870449612450627,-0.046915758838898314,-0.16523807271248564,-0.11784131374211078,-0.06336238125970449,-0.33652087625845195,-0.06392033907720081,-0.38395929440258336,1
"Gray Television, Inc.",0.2449874017975653,-0.24158216920144454,-0.11753581747872625,2.7581842653004456,-0.12964436428060816,-0.05840081352842896,-0.04618028725121817,0.12414654941124573,1.193138951236153,0.7479584747597894,0.010876764487336871,-0.16523807271248564,-0.037029255711704505,-0.06336238125970449,-0.24421686104277196,-0.031853215685104144,-0.38395929440258336,12
"KAR Auction Services, Inc.",-0.0058986322480634,-0.0055136123316710155,0.11797140436398773,-0.39582705099188537,-0.0862931953976421,-0.04268352831039636,-0.0351952301940281,0.0905627722038782,0.2378407369982467,0.07872513348598538,0.00033755684604078857,0.16858132378083485,-0.018336935210154903,-0.06336238125970449,-0.2257318123686327,-0.023795627530588413,1.029127602626549,11
"DICK'S Sporting Goods, Inc.",-0.13615164522621226,0.03352731855690881,-0.1284968187033202,-0.2954689994530686,-0.07622310894365382,-0.05029596485622526,-0.04989157609403662,0.07229958838624091,-0.6786171204250526,-0.9322504463684363,-0.057522919615124436,-0.034385521822246766,-0.0414606247961236,-0.06336238125970449,-0.18849231912031814,-0.03940627714117874,0.03176175401372914,11
Graphic Packaging Holding Company,-0.04143872353914129,-0.030873218303942292,-0.0906835474682932,-0.22833292359606705,-0.11868899550099456,-0.04850943876171206,-0.04788176406062685,0.0734974915459724,0.14619495125591692,0.21753119702957252,0.0019716679479304163,0.08076472296116344,-0.052176480945718834,-0.06336238125970449,-0.1122353196834512,-0.052093639704918974,0.13022200232285575,11
"The TJX Companies, Inc.",-0.289468755848619,0.5759456514661477,-0.10603440167328496,-0.12382212509702335,-0.09088559746182358,-0.052864057890131766,-0.04984310600927471,0.08066571380532822,-1.0495643484297217,-0.5240979145523856,-0.04458917293343565,0.004579459998402139,0.09550896508592092,-0.06336238125970449,-0.058875475105758135,-0.014402527527257928,-0.0958719012018054,18
Kohl's Corporation,0.2868095596252541,0.23852262334392105,-0.13524046301542306,0.1045789577154562,-0.06429946262038748,-0.05340860546845195,-0.050051158083818034,0.07420860320185774,-1.0805493521807,-0.015617386088813969,-0.03165542625174685,0.08367255742539098,-0.04472372384919583,-0.06336238125970449,-0.15849658229519475,-0.048458079672034346,0.2724423609915944,18
"Darden Restaurants, Inc.",-0.1683879296308715,-0.15282181014866833,-0.12728600695130454,-0.9931304887711876,-0.1174164021579081,-0.055998472576610635,-0.049814900006617084,0.07819962643053728,0.6223166286124977,-0.4936004837532814,-0.04495158965306266,0.13950297913855958,0.0008388073733313284,-0.06336238125970449,-0.06245694393234831,-0.005335885975859925,0.13751535404945775,1
V.F. Corporation,0.1247467433379389,-0.010728583256866734,0.0062544580600624,0.394579120437968,-0.02844552843256103,-0.05478617041105571,-0.047413215742221314,0.08194515496353035,0.5769301442448678,-0.2977898766599664,-0.04342426204892027,0.17963109474489947,-0.020995756660806355,-0.06336238125970449,0.27684719216303755,-0.01382380572610486,0.08281521609994298,1
Ball Corporation,0.3365656874327631,0.7736989550000093,0.03600960613439594,-0.6041565234966015,-0.12870375180963126,-0.035305762461451604,-0.04651882801727663,0.07597543874295926,0.6759948745472911,0.18218838002874127,0.0043564993976188396,0.010976695819702712,-0.055681291039759384,-0.06336238125970449,0.18480957955961533,-0.04529736829650608,-0.22532889434899045,11
The ODP Corporation,-0.01599201817472952,0.1036421967881807,0.04024600190789263,-0.4200514082598756,-0.08499293698187989,-0.050061025041569465,-0.04647529429540784,0.06659112803576771,-0.13485212502056165,-0.265012264118873,-0.03518575340454207,0.1406661129242506,-0.08887627399940783,-0.06336238125970449,-0.13329309920293458,-0.04841356261040718,0.3234958230778081,11
GameStop Corp.,0.2305140550201867,0.01793402883117611,-0.11732300089104587,-0.18818970298054016,-0.07827032432166244,-0.04973720296651124,-0.049681318277592965,0.06708197392838497,0.16845178493619706,-0.5141221194311834,-0.046660125617018544,2.4349475051997724,-0.10225095159965453,-0.06336238125970449,0.3523753260259181,-0.05707955060716075,1.3865018372300455,7
"L Brands, Inc.",-0.6414976248977003,-0.000994422782123016,-0.10513713304845836,-0.14804648236501355,-0.06930684077470581,-0.05399114758307958,-0.04949144951446605,0.08536545436513301,-0.13834339304884088,1.0500825555733466,-0.30759692788489523,0.3389804233845682,-0.6344583786383868,-0.06336238125970449,-0.13758846716462028,-0.02554663195458999,0.8048570370335382,18
Norwegian Cruise Line Holdings Ltd.,-0.06338686231685935,-0.20731332866220475,-0.13029584154849827,-1.1488584997796965,-0.09904679390118222,-0.05670659482959381,-0.049843056020789714,0.09707320259236067,-0.4473206135515533,0.2403330144494637,-0.02338132310811956,-0.16523807271248564,-0.04407916107328033,-0.06336238125970449,-0.18829027219529115,-0.04577221695386244,-0.38395929440258336,12
The Wendy's Company,0.3432301653516661,-0.23673255736983154,-0.12428539274491199,0.3516674018489568,-0.04142044751750749,-0.057824192004777765,-0.04847329654923787,0.1366035780498569,0.9958823076383759,0.8725134024159448,0.0803378118401344,-0.06288229957167656,0.17728786728020046,-0.06336238125970449,-0.21547082186503794,-0.017845180293091532,0.013528374697224187,13
"The Gap, Inc.",-0.04300248755594872,0.17699211947699825,-0.13524046301542306,0.014602773577206771,-0.0600390414283155,-0.05240814791969433,-0.050051158083818034,0.07829275733328753,-1.0805493521807,-0.5309384597783531,-0.045754083817951034,0.08250942363969996,7.338907693166278e-05,-0.06336238125970449,-0.12477420218623955,-0.03504360510171718,0.1648654230242151,11
Magna International Inc.,-0.09844502997003024,1.906972642040508,0.5247899984953607,-0.4754213677295676,-0.1287867470276586,-0.04573077330411061,-0.04639323819729086,0.07474904684749085,-0.6533054272200284,-0.4950255973420246,-0.04535607259907494,-0.05008782792907542,-0.022123741518658483,-0.06336238125970449,-0.2342312530147696,-0.025264690564284653,0.14480870577605975,7
"American Eagle Outfitters, Inc.",0.0039104329482740965,-0.16039892668841627,-0.127019961296729,0.11150020264916773,-0.0759464582168959,-0.053490833180318886,-0.04958063522025525,0.07508694331099458,-0.9321704609788324,-0.9764289676194756,-0.058610169774005474,0.08774352567530952,-0.042588609653975734,-0.06336238125970449,-0.11397591652646183,-0.0355629708207007,0.1484553816393607,12
"Stitch Fix, Inc.",0.2248390132428274,-0.2227788643756714,-0.13524046301542306,0.7593287284445641,-0.02886050452269791,-0.053251073711025235,-0.050051158083818034,0.06979780621892648,-1.0805493521807,-0.9764289676194756,-0.058610169774005474,-0.16523807271248564,-0.05116935160835087,-0.06336238125970449,0.5751582521362735,-0.03909465770978862,-0.38395929440258336,12
International Paper Company,-0.6557136614141316,0.602317382082535,0.2040699184665233,-0.23871479099663426,-0.10101101406116343,-0.049814219579708816,-0.04660550805025551,0.08407399451314647,-0.6419588061281207,0.462650734293402,0.015898824745025384,0.06273614928295278,0.0015236553227415425,-0.06336238125970449,-0.21349674857532944,-0.041721164345791,0.48577289899470205,18
Dana Incorporated,-0.1510443650808255,0.16969189020465147,-0.015176022799499318,-0.11828512915005415,-0.12311540712912125,-0.04571384334974825,-0.046569710046439484,0.07477101806642346,-0.7650260041249638,-0.11765551904282667,-0.015712326451726648,-0.0861449752854968,0.019329702007407336,-0.06336238125970449,-0.2671349689163931,-0.03959918440822977,0.1502787195710112,11
"Best Buy Co., Inc.",-1.6565226321708848,1.4689588856997016,-0.015823942153092928,-0.39997979795211225,-0.08742746337734958,-0.048736158251706366,-0.04948355758239769,0.06984909343688728,-0.9382801800283208,-0.6805753865963884,-0.04647244553006885,0.07204121956848085,0.0029739215685514226,-0.06336238125970449,-0.030810408897559673,-0.02717892421425248,-0.019291708072484686,7
"Sally Beauty Holdings, Inc.",-0.02660286783059373,-0.13813566081751608,-0.1261331590614604,0.3578965222892971,-0.035666112400942744,-0.05217396652784957,-0.049526353974112834,0.0806765423842983,0.1859081250775932,1.4348632245340092,-0.2723972039911222,-0.16523807271248564,-0.49567595594908,-0.06336238125970449,-0.20826747482685215,-0.02127299403838275,-0.38395929440258336,3
"Yum! Brands, Inc.",-1.7432404549211151,0.05532163160455207,-0.08734427079977228,-0.6276887562712206,-0.09655693736036093,-0.0447576189765501,-0.04780170750190962,0.13080608603427654,-0.2701387611163821,5.97442005011658,-0.09973152399739832,0.009231995141166191,-0.1869303862855538,-0.06336238125970449,-0.049913571497892766,0.13953747157945695,-0.09769523913345593,0
"G-III Apparel Group, Ltd.",-0.09443752927604827,-0.16607242153790844,-0.10741427053663824,0.6430518135582108,-0.055778620236243526,-0.051667486881592735,-0.04765882166611607,0.07144824649990568,0.6314812071867306,-0.3944125779767551,-0.047320241784910594,-0.16523807271248564,-0.0862577377222511,-0.06336238125970449,0.1036331116593126,-0.04767161158328788,-0.38395929440258336,1
"Cars.com, LLC",-0.03887983696618368,-0.24116988006253964,-0.12478513792633378,-0.3079272403337493,-0.017822140525056908,-0.057491146529727324,-0.04629932857966978,0.08397480190887782,2.938336556872237,-0.21769849297259894,-0.04484480615531541,-0.16523807271248564,-0.09894756737308756,-0.005288599858554746,0.24853068978147205,0.007321798546795538,-0.38395929440258336,1
The Goodyear Tire & Rubber Company,-0.3827657602986533,0.7511030072522692,0.06686053535550711,-0.4124380388327928,-0.09874247810174852,-0.04220995442803749,-0.04705931601414857,0.07686077402977883,-0.8981305977031098,-0.0027913637901252107,-0.02027165821917712,-0.04950626103622992,-0.049920511230014585,-0.06336238125970449,-0.23190995834279246,-0.048146460240644236,0.13386867818615678,18
Aramark,-0.07964005686609509,0.09892225093364317,0.03453563944492075,-0.463655251342258,-0.13346214430986747,-0.053297264106742216,-0.047464978818432174,0.07110553804118093,1.383849467280906,0.5284909820933377,0.01876256400279235,-0.05939289821460352,-0.03308130870922205,-0.06336238125970449,-0.05779489821783584,-0.013556703356341905,-0.20527217710083506,13
Aptiv PLC,-1.5086758524000008,0.548434737453309,0.11032097199655548,-0.3750633161907509,-0.12104052667843684,-0.04462110287056455,-0.0461217069953663,0.07940389029907421,0.2845364468764817,0.01573511286353633,-0.017970959222259247,-0.03845649007216529,0.015704036392882623,-0.06336238125970449,-0.10843085091738676,-0.023498847119740686,-0.12322197017656282,18
Cooper Tire & Rubber Company,-0.06583344220133715,-0.14635050452869827,-0.08165479127596623,0.05613024317947566,-0.11600548345144272,-0.0499434450406077,-0.04560916256160578,0.07082885704052863,-0.8501256623142702,-0.6395321152405844,-0.05001571613713645,-0.004725610287125935,-0.08226950554627392,-0.06336238125970449,-0.01818921098087145,-0.05396335629325965,-0.14692536328801925,1
"Skechers U.S.A., Inc.",0.13814251454737198,-0.03838428515027375,-0.0858690082715899,0.7427177406036566,-0.03242929889787508,-0.04598738933201072,-0.04731159540078996,0.07568423970112295,-1.0805493521807,-0.8909221522948839,-0.05706666285202259,-0.16523807271248564,-0.04899395223963604,-0.06336238125970449,-0.15901741436859776,-0.040415330538061005,-0.38395929440258336,1
"Foot Locker, Inc.",-0.1055530482282458,-0.15621120231082936,-0.13524046301542306,1.5961072409302846,-0.086708171487779,-0.056099220484217914,-0.050051158083818034,0.07480699930050051,-0.8536169303425495,-0.8863617888109057,-0.057005181444228725,0.1581131197096158,-0.06317433330977712,-0.06336238125970449,-0.030279100316933063,-0.045608987727896184,0.1119886230063508,12
Bed Bath & Beyond Inc.,-0.2479820964827179,0.16875189877834548,-0.13524046301542306,-0.0006239652769585418,-0.05760451503284581,-0.05040057827364358,-0.050051158083818034,0.07270030242245999,-0.6367219040857018,-0.3724658287101098,-0.041896934444777885,-0.05532192996468498,-0.04931623362759379,-0.06336238125970449,-0.22886129474071795,-0.043679915057385985,0.09375524368984592,11
"Marriott International, Inc.",-0.14393634682260995,0.02507782461911545,0.06940237281960511,-0.9792879989037648,-0.1277078091933027,-0.05576022995293906,-0.04770758543322731,0.08423169906245527,2.1274895573043837,0.14798565389890475,0.07732522285823491,0.0010900586413291312,0.2367084981849109,-0.06336238125970449,-0.03839989005913043,-0.2200861912652736,-0.12139863224491232,13
"Steven Madden, Ltd.",-0.019095378946266443,-0.21882683311459167,-0.10995361600322244,0.8956772536386808,-0.06510174972798544,-0.05475030435166954,-0.04637614213542305,0.08032632543093414,0.1051725519236358,-0.9764289676194756,-0.058610169774005474,0.03365780464067747,-0.043998590726290886,-0.06336238125970449,-0.04988513526400002,-0.025383402728623744,-0.05940514256879555,12
Abercrombie & Fitch Co.,0.13942195783385078,-0.18247725341775034,-0.12661276890297052,0.4541018268678871,0.0194703774419107,-0.054742279749023785,-0.04953055925541292,0.0655458640453884,-1.0805493521807,-0.6084646390059828,-0.05078908752991194,4.487297070051564,-0.10627946894912643,-0.06336238125970449,2.631323955805198,-0.059958320592383686,0.3508458920525655,7
"Meritor, Inc.",-0.007462396264870826,-0.01455199143076702,-0.06661085148477673,-0.4871874841168771,-0.11935295724521355,-0.0440983538317485,-0.046841328728212776,0.0757755591622465,-0.4067346227228072,-0.11480529186534028,0.034294709129664085,-0.16523807271248564,0.05566692849964385,-0.06336238125970449,-0.1215175050835817,-0.032877108102528786,-0.38395929440258336,11
Entravision Communications Corporation,-0.3506218801313509,-0.22471498946768734,-0.12708385611298334,2.2017161726300407,-0.06723196032402143,-0.04375750394132005,-0.043977600897021255,0.08266417396941976,1.1412063393154992,0.0288461578799737,-0.0349268843190942,0.6658210171637426,-0.09387163551275296,-0.06336238125970449,-0.02543296740406264,-0.05426013670410737,0.8686738646413055,1
Tractor Supply Company,-0.0783279166956285,-0.03628216674980323,-0.1349912632640409,0.05405386969936229,-0.07630610416168118,-0.052061548695053216,-0.050051158083818034,0.07730860333947838,-0.9042403167525984,-0.5697015493921679,-0.049488270375536436,-0.004725610287125935,0.028756432605171564,-0.06336238125970449,-0.048779115429963216,-0.020976213627535024,-0.12139863224491232,11
"Urban Outfitters, Inc.",0.0026025575887624317,-0.20126700067487488,-0.1286881542724314,0.6105219623697671,-0.07002613266427643,-0.05589270929234979,-0.04956573865172716,0.0745111598175077,-1.0805493521807,-0.9764289676194756,-0.058610169774005474,-0.16523807271248564,-0.07505845949071922,-0.06336238125970449,0.1897724506958348,-0.04943745502783184,-0.38395929440258336,12
Entercom Communications Corp.,0.17889704803267684,-0.2439085089295657,-0.10111230786388513,0.8991378761055364,-0.12693318715838056,-0.058946315251575926,-0.04470607059171159,0.03139898888239789,2.2370280916916445,0.35092182893593554,-0.01320453218645049,-0.24491273703232,-0.2177082588355191,-0.06336238125970449,-0.33652087625845195,-0.13743284684418225,0.7647436025372274,13
International Game Technology PLC,-1.3423743695927324,0.24279317311625,-0.02475638518780384,-0.3614976761206761,-0.09174321471477312,-0.03794482919131943,-0.0455707464108882,0.0833417174456044,1.3576649570688115,0.6966543855650347,0.08479359597340574,-4.817773215476534,-0.11332937431070225,-0.03502736705771111,-0.33652087625845195,-0.06237708094079264,0.7629202646055769,19
"Bloomin' Brands, Inc.",-0.1279006576320756,-0.18177086932815947,-0.13524046301542306,-0.9765195009302804,-0.12112352189646425,-0.05528372024034395,-0.050051158083818034,0.06809411777274108,0.3347234247829955,0.28964194461997816,0.7160555684287213,0.015047664069621259,0.8349030394079929,-0.06336238125970449,-0.10570246910757736,-0.03658686323812535,-0.017468370140834202,18
Gentex Corporation,-0.5472584071362226,-0.21257787457531407,-0.11307865130940445,2.2114059155372368,-0.12873141688230705,-0.05454095519057305,-0.04739573851815543,0.11068313899958812,0.17107023595740642,-0.9764289676194756,-0.058610169774005474,-0.012867546786963028,-0.013824995778746385,-0.032999723839586804,-0.15208645651822622,-0.0056029883456228825,0.004411685038971713,12
Royal Caribbean Group,0.19261410166738124,-0.09688380334931122,-0.10318599867503662,-1.1488584997796965,-0.10208995189551934,-0.054467681760926666,-0.049271587660342994,0.1006787779170559,-0.8632179174203173,0.1325944271404782,-0.02720611384561172,0.010395128926857206,-0.04287060586843877,-0.06336238125970449,-0.16633899627402154,-0.0453864024197604,0.10104859541644784,18
Wayfair Inc.,0.36713158754674174,-0.05478320732070472,-0.13082708557849476,-0.5072590944246403,-0.06662332872515399,-0.050495381125022436,-0.049880916049611736,0.050302652478518346,-1.0744396331312112,0.4133418041228874,-0.14881633846188105,-0.16523807271248564,0.5054508905681812,-0.06336238125970449,-0.33652087625845195,-0.16400953263559606,-0.38395929440258336,18
"Yum China Holdings, Inc.",0.24842626103089,0.1352765236350167,-0.12731591092147046,-0.19165032544739605,-0.1250796272891025,-0.04633623935983296,-0.049834333030158336,0.08086224553750995,-0.7187667027502641,-0.9610377408610491,-0.05832864964358093,-0.03264082114371024,-0.009313056347337851,-0.06336238125970449,-0.06379045363752671,-0.01524835169817394,-0.1560420529462717,11
"Autoliv, Inc.",-0.5344508699289738,0.0921008819385658,0.03241116172443758,-0.4761134922229387,-0.12762481397527534,-0.04899311679313402,-0.04566984233382737,0.07184449952172703,-0.15710895870084174,-0.031008612847240512,-0.0203072527184262,11.8656362395825,-0.06784741343516452,-0.03866672667998548,0.14343036931408035,-0.04727095802864345,11.37839370267475,9
Boyd Gaming Corporation,0.019438609635171848,-0.20653150887013294,-0.1305062159786151,-0.6809823422607991,-0.09019397064492878,-0.05528036850082423,-0.04957649867312202,0.08551601062327788,0.836593203848136,0.9939330801768648,0.05377460780961568,-0.03264082114371024,-0.06812940964962756,-0.06336238125970449,-0.028596872585596917,-0.05420078062193783,-0.1815687839893786,11
"Winnebago Industries, Inc.",-0.09361584236539856,-0.2164845024080644,-0.12083053723170005,-0.00892945919741235,-0.12223012480349592,-0.055471637840715834,-0.048189955567733575,0.07578723609856187,1.1604083134710348,-0.18663101673799729,-0.040965005737165584,-0.09370534489248837,-0.03142961659593857,-0.06336238125970449,-0.15890965600858334,-0.0041784423735538034,-0.19433214951093208,1
"Fortune Brands Home & Security, Inc.",-0.1201955658401699,-0.09002245690821863,-0.07907083905388464,-0.4878796086102483,-0.07746803721406446,-0.05158716745937937,-0.04767400566843287,0.0811764539471496,1.3537372805369976,0.1388649269309482,-0.02393789164183247,0.007487294462629672,-0.03650554845627317,-0.06336238125970449,-0.12515434973406814,-0.003273262120468243,0.0007650091756707482,1
"Expedia Group, Inc.",-0.34722566900757545,0.6287372594491234,0.0649666172450027,-0.8235599878952561,0.02201556412808356,-0.03927140854882034,-0.045679921262114204,0.07256544128799737,1.3663931271395098,-0.3889971463395309,-0.029302953437739407,0.10111956421075616,-0.06873368725204834,0.01155643610740096,0.28560854548976505,-0.1217628411514224,-0.1833921219210291,13
Outfront Media Inc. (REIT),-0.03760039367970488,-0.22476383147781898,-0.11051984767831298,-0.5314834516926308,-0.09063661180774146,-0.05591859352893271,-0.04628971204486913,0.08749178472454974,1.9023027694803727,0.7428280658403138,0.00915852093267668,0.9368311892297484,-0.06917682416049024,-0.06336238125970449,0.020310456422056082,-0.03710622895710887,1.0655943612595589,13
"Crocs, Inc.",-0.11625061570686025,-0.2193734812351043,-0.12529679485587164,0.15648829471829245,-0.014225681077203943,-0.052722183893965054,-0.04784359160377362,0.07254774198417815,-0.6402131721139812,-0.2470558329007087,-0.03277503504630885,-0.16523807271248564,0.02662131840995147,-0.06336238125970449,-0.33652087625845195,-0.02633310004333646,-0.38395929440258336,1
"Qurate Retail, Inc.",-0.4040898150733001,0.16499888567242854,0.042239599918949884,-0.5370204476395998,-0.10278157871241413,-0.051418332755543104,-0.047076649521320096,0.07862748093060347,1.8473152980349752,0.2015699248356488,-0.0161879983962371,-0.16523807271248564,-0.042951176215428204,-0.06336238125970449,-0.13642108493113078,0.02664220329298243,-0.38395929440258336,13
"TripAdvisor, Inc.",-0.07143456058881102,-0.18471685946951674,-0.11321120499324028,0.34128553444838977,0.023509478052576343,-0.04916231847574982,-0.04705726648626383,0.0817113311761665,0.6794861425755702,-0.9764289676194756,-0.058610169774005474,-0.16523807271248564,-0.07763671059438124,0.025178039265056497,0.6479789572037918,-0.0390204626070767,-0.38395929440258336,12
RH,-0.1734388874051595,-0.14947674080708945,-0.1319708127574383,-0.4103616653526794,-0.05871111793987749,-0.04739455722949665,-0.049757563214329434,0.06867170067444693,-0.4695774472318334,0.8155088588662169,-4.864401485888678,-0.16523807271248564,-0.22830325946463015,-0.06336238125970449,16.463306778766498,-0.060299618064858576,-0.38395929440258336,16
Restaurant Brands International Inc.,-0.3074207667615682,-0.06895608100801795,-0.08834106980530093,-0.5328677006793731,-0.07738504199603707,-0.05050834770856588,-0.04812678261982293,0.10623755264268392,2.3753695873122096,0.7285769299528819,0.18340653821120065,0.26046889285042485,0.04446765026811198,-0.06336238125970449,-0.018331392150334903,-0.018260672868278344,0.2432689540851864,13
Ethan Allen Interiors Inc.,-0.1065026794675434,-0.23560136946258314,-0.1340115593614571,-0.046304181839454485,-0.007641393780365452,-0.055183094658996526,-0.04968340529684144,0.07305474963386466,-0.709165715672496,-0.9673082406515192,-0.058467791777009136,0.30292327602814684,-0.07038537936533182,-0.06336238125970449,-0.06026136734705464,-0.045712860871692886,0.41101604379703177,12
Big 5 Sporting Goods Corporation,-0.04642144433815041,-0.210553935199196,-0.1339909754619929,0.22431649506866536,-0.055446639364134034,-0.051770632383892935,-0.04972358979021566,0.06198777931378417,-1.0805493521807,-0.4861898930918168,-0.04525899669203199,-1.8756263045711192,-0.11671332888425864,-0.06336238125970449,-0.33652087625845195,-0.0627480564543523,3.1369062516145187,19
"National Vision Holdings, Inc.",-0.02764348170359649,-0.20297351617477727,-0.1305590961658584,-0.5681660498413017,-0.016328226600564148,-0.05181726315414535,-0.04929823777140521,0.06687112024057612,1.763524865356273,0.015450090145787566,-0.033438387077768986,-0.16523807271248564,-0.09576503866700477,-0.06336238125970449,1.0234943921956878,-0.050862000999900916,-0.38395929440258336,0
WestRock Company,0.4272640004075939,0.3134194993785453,0.059010743186969125,-0.27608951363867634,-0.10875723441038522,-0.049645800785156034,-0.04723517550435602,0.07606241377605061,0.4163318149440229,-0.25532149171541924,-0.04051198483763182,-0.030896120465173718,-0.041621765490102484,-0.06336238125970449,-0.2289870128274015,-0.033811966396699124,0.2013321816572249,11
